location,career_level,experience_level,education_level,employment_type,job_function,company_process_time,company_industry,Salary Level
20,4,2,8,4,12,29,28,2
4,4,2,15,4,18,28,30,1
13,2,1,9,0,39,19,20,2
4,4,3,9,4,14,25,20,1
9,3,1,18,4,24,29,30,2
4,3,1,8,4,53,13,50,0
21,3,5,9,4,56,11,48,2
1,3,3,3,4,39,21,3,1
7,1,1,18,4,56,29,18,2
4,4,3,9,4,22,25,22,1
0,3,2,15,4,41,8,18,1
1,3,1,15,4,24,29,51,1
20,0,3,9,4,9,29,28,2
0,3,1,9,4,4,29,48,1
4,3,1,8,4,0,9,50,0
28,4,2,4,0,13,24,12,2
1,3,1,15,4,0,10,50,2
4,2,5,9,4,39,25,29,2
8,4,5,9,4,7,29,36,2
18,2,5,18,4,29,27,0,2
4,3,3,9,4,12,25,20,2
7,3,1,13,4,5,28,48,2
4,3,1,8,4,41,21,50,1
9,3,1,15,4,41,3,1,2
7,3,5,18,4,40,29,21,2
9,3,2,18,4,56,29,30,1
4,3,3,18,4,15,29,30,0
4,0,5,9,4,14,7,45,2
7,3,1,8,0,37,29,18,1
4,0,10,13,4,58,29,30,2
32,3,1,18,3,41,29,50,0
7,3,1,10,0,33,21,39,2
4,3,2,18,4,54,29,39,1
8,2,3,10,4,41,29,12,2
4,3,2,18,0,15,21,57,0
1,4,2,15,4,35,29,57,1
8,3,2,18,4,28,28,30,2
4,4,2,15,4,0,29,30,1
7,1,1,18,4,34,29,24,1
28,3,1,13,4,0,29,57,2
25,2,2,18,4,58,25,0,2
4,3,2,9,4,13,29,22,1
4,3,1,10,4,39,19,29,1
4,2,3,9,4,28,24,55,2
7,3,5,15,0,1,28,12,2
7,3,1,18,0,42,23,24,2
4,3,2,13,4,37,20,18,1
9,4,5,10,4,0,27,57,2
9,3,3,9,4,28,28,57,2
4,2,5,10,4,3,30,29,2
4,1,1,9,4,12,26,23,1
4,3,2,9,4,12,3,23,1
4,3,2,15,4,0,22,3,1
8,3,1,15,4,26,27,30,1
8,3,1,6,4,10,29,53,1
27,3,1,13,4,47,29,46,1
4,4,1,18,4,35,29,57,1
1,3,2,15,0,0,21,50,2
1,3,2,8,4,41,20,40,2
9,3,2,9,4,56,29,24,2
9,3,1,8,4,41,29,36,2
1,3,1,3,4,35,29,57,1
26,3,2,8,0,61,29,30,1
9,3,3,9,4,12,4,29,2
7,2,3,9,4,0,29,1,2
1,3,2,18,4,54,29,24,2
32,3,1,15,4,38,7,2,0
9,1,1,15,4,54,29,24,2
10,3,2,6,0,56,23,29,1
9,3,1,9,4,12,7,20,2
23,4,1,10,4,28,29,55,2
4,3,3,9,4,41,22,18,1
28,4,2,13,4,7,29,36,2
9,3,1,18,4,54,15,50,1
4,2,3,9,4,14,28,24,2
4,1,1,8,4,38,7,2,1
0,3,5,9,4,12,17,20,2
4,3,1,9,4,56,28,7,1
4,4,3,9,4,28,29,30,1
24,4,1,18,0,17,20,40,2
4,3,2,9,0,22,27,12,1
1,2,5,0,4,37,19,33,2
9,3,1,18,4,42,29,30,1
13,4,2,8,0,56,29,50,1
7,4,2,13,4,41,29,28,1
4,3,1,9,4,53,29,24,1
4,3,1,18,4,53,8,8,1
4,4,3,15,0,11,26,23,1
1,3,2,15,4,3,27,41,1
0,4,1,8,4,41,16,41,1
4,3,1,15,4,37,21,23,1
4,3,5,13,4,56,23,21,1
33,1,1,15,4,41,29,21,1
1,3,2,16,4,0,29,18,1
4,4,2,9,4,42,29,12,2
3,4,4,9,4,12,25,20,2
4,3,1,9,4,10,29,19,1
27,4,1,15,4,40,16,30,1
11,3,1,15,4,41,3,1,1
4,3,2,15,4,38,27,41,0
4,3,1,8,4,41,29,32,1
9,3,1,9,4,0,29,57,2
1,3,3,15,4,61,4,30,2
4,3,2,6,4,23,29,28,0
7,4,2,15,4,42,29,47,2
9,3,1,9,4,38,14,2,2
1,3,2,15,4,41,4,21,2
7,3,2,13,4,19,28,18,2
18,4,3,15,4,48,27,0,1
9,3,4,11,4,33,6,39,2
1,3,1,13,4,56,29,30,1
7,3,2,15,4,41,29,50,1
4,1,1,3,0,56,28,3,0
4,4,5,9,4,32,25,41,2
0,3,3,15,4,12,9,23,2
9,3,1,8,4,2,11,24,1
9,3,2,3,0,22,28,47,2
0,3,5,18,4,12,6,20,2
4,3,1,1,0,27,29,39,1
9,3,1,6,4,42,29,9,2
4,4,3,15,4,41,21,22,0
7,3,1,15,4,5,29,48,2
9,3,1,18,4,12,29,20,2
16,1,2,18,4,56,29,31,0
4,3,1,9,4,57,13,7,1
7,3,1,9,0,57,15,50,2
1,3,2,9,4,16,29,22,2
4,0,5,18,4,37,29,30,2
4,3,2,18,4,41,30,3,1
4,4,10,9,0,22,29,55,1
9,3,3,10,4,33,6,39,2
17,4,1,15,4,38,29,41,2
7,3,2,18,4,41,29,0,2
4,1,1,15,4,12,1,50,1
4,1,1,18,4,41,30,50,1
4,3,2,15,4,42,14,21,0
7,3,1,8,4,26,29,51,1
9,4,2,15,4,39,29,47,2
7,2,3,10,4,35,29,57,2
4,3,2,16,4,61,19,29,1
7,3,1,8,4,41,29,19,1
4,3,3,8,4,56,29,24,0
4,3,3,8,4,59,29,3,1
1,4,3,9,4,28,12,8,2
9,1,1,15,4,0,29,30,1
4,4,5,9,4,12,25,41,2
4,3,1,9,4,12,28,20,1
4,3,2,8,4,9,29,28,1
7,3,2,8,4,41,29,30,2
4,2,4,9,4,57,29,30,2
4,4,5,9,4,35,13,28,1
4,3,1,15,4,37,30,57,1
9,2,1,9,4,42,29,30,2
4,3,5,15,4,0,29,50,1
0,3,3,18,4,4,28,36,1
33,4,2,15,4,54,29,28,1
23,3,1,18,4,59,29,3,1
8,4,3,15,4,39,28,55,2
10,2,1,8,4,34,4,30,2
8,3,2,9,4,1,20,4,2
4,4,5,9,4,1,28,50,1
32,3,1,15,4,22,27,30,1
4,4,3,9,4,34,28,50,1
9,3,1,15,4,12,29,20,2
7,3,2,10,4,28,19,29,2
4,3,2,8,4,12,29,20,2
27,3,1,13,4,54,13,36,1
25,3,1,3,4,65,29,3,1
4,4,2,9,4,50,25,28,1
4,3,1,9,4,1,27,57,1
13,3,1,16,4,41,3,1,1
4,3,2,6,4,57,3,22,2
4,3,2,9,0,0,28,9,1
7,3,1,15,4,12,29,20,2
9,3,1,8,0,12,29,24,1
4,2,8,9,4,57,25,29,2
9,1,1,9,4,54,29,57,1
7,2,3,16,4,0,19,29,2
4,4,3,15,4,15,29,30,1
4,4,3,10,4,0,24,50,1
1,1,1,15,4,12,29,39,1
28,3,1,3,4,65,29,37,2
4,3,1,18,4,15,4,11,0
4,3,2,15,4,39,29,4,1
7,1,1,3,4,56,17,24,1
18,3,4,9,4,38,14,2,1
1,3,1,9,3,17,29,40,2
4,3,5,10,4,14,8,18,2
4,3,1,15,4,57,12,36,1
8,3,1,15,4,26,27,30,1
7,3,1,15,4,63,15,30,2
28,2,3,10,4,0,29,30,2
4,2,5,9,4,46,13,23,2
4,4,1,18,4,0,27,47,1
7,3,2,13,4,7,29,21,2
27,3,1,8,3,3,23,41,2
8,3,1,9,4,12,6,23,2
4,3,2,9,4,12,27,53,1
4,3,2,16,4,39,5,29,1
4,3,1,9,4,40,29,12,0
9,4,5,6,0,7,29,30,2
4,3,2,9,4,10,28,57,1
4,2,2,15,4,41,26,24,2
4,3,1,15,4,41,29,28,1
7,3,2,18,4,45,29,57,2
1,3,1,9,0,10,26,23,2
13,3,3,3,4,39,21,3,1
7,3,3,9,4,24,28,30,2
7,3,1,6,4,21,29,5,2
1,3,1,15,4,21,29,30,1
4,0,2,10,4,0,29,0,2
4,3,3,3,4,61,29,50,1
7,1,1,8,0,3,26,41,2
4,3,3,18,4,9,29,28,1
7,3,2,16,4,34,29,50,2
4,4,3,9,4,1,28,7,1
0,3,1,18,4,26,4,36,1
33,4,1,18,4,17,29,28,2
4,2,3,16,4,37,25,21,2
4,3,1,8,0,41,21,18,1
1,3,2,3,4,9,29,28,0
3,3,2,8,0,3,28,41,2
4,4,2,18,4,28,29,0,1
4,3,1,15,4,37,17,41,0
4,4,3,9,4,0,9,48,1
4,1,1,13,4,37,12,30,1
4,3,1,8,4,34,29,55,1
1,3,1,18,3,34,29,21,1
1,3,1,15,4,37,29,41,1
21,2,2,15,4,9,29,28,2
4,2,2,9,4,34,29,43,1
4,4,2,18,0,41,29,57,1
9,3,2,15,4,33,29,39,2
7,3,2,3,4,22,29,30,2
21,3,2,9,0,0,11,48,2
9,4,3,15,4,0,29,52,2
4,1,1,8,0,26,24,2,0
8,0,5,15,4,21,29,52,2
4,3,1,15,4,37,29,21,0
7,1,1,9,3,33,29,39,2
4,4,2,16,4,66,29,45,1
13,3,2,3,0,15,23,57,2
23,1,1,9,4,26,20,41,1
4,3,2,15,4,56,29,7,0
9,3,1,8,4,52,29,30,1
4,3,3,9,4,54,25,7,1
33,3,1,13,0,38,25,2,1
33,3,2,18,4,30,29,28,1
1,2,3,18,4,21,28,28,2
7,3,1,13,4,34,29,0,2
4,4,7,9,0,22,29,21,2
4,4,5,10,4,12,25,20,1
9,3,3,3,4,30,29,40,1
4,3,1,18,4,42,21,50,1
4,3,2,16,0,22,1,45,2
8,3,1,8,4,41,16,41,2
4,3,2,13,3,0,29,30,1
4,3,2,9,4,37,3,23,1
4,2,5,10,4,18,21,40,2
4,3,2,9,4,39,29,55,1
4,1,1,15,4,57,29,55,0
1,3,1,3,4,37,29,28,0
9,4,2,15,4,55,28,40,2
4,3,3,9,4,57,23,29,1
7,3,1,8,4,33,29,39,1
8,2,2,15,4,41,29,41,2
4,3,2,10,4,57,19,40,1
3,3,2,13,4,8,29,28,1
4,4,2,15,4,4,13,36,1
0,2,3,9,4,37,29,24,1
0,3,2,18,4,37,22,30,1
4,3,2,9,4,42,29,39,1
0,3,1,8,0,3,23,41,1
4,3,5,3,0,15,29,24,1
9,4,3,9,4,21,14,30,2
4,4,3,9,4,21,26,29,2
2,1,1,3,0,3,16,41,1
4,3,1,18,4,54,13,28,1
4,3,1,13,0,41,27,50,0
1,3,2,13,4,0,29,18,1
4,3,3,9,4,10,25,39,1
7,3,2,15,4,39,29,57,2
4,3,2,16,4,39,20,57,2
4,3,2,8,0,54,26,57,1
4,3,1,18,4,39,29,22,1
8,2,3,9,4,59,12,3,2
0,3,1,8,4,12,29,30,2
1,3,1,9,4,41,29,34,2
4,3,2,8,0,39,28,30,1
4,4,5,3,4,59,23,29,1
1,3,1,18,4,41,29,22,2
4,4,3,15,4,12,27,23,2
4,2,5,16,4,7,19,29,2
0,3,1,8,4,39,28,7,1
4,3,1,3,4,56,29,28,0
1,3,5,15,0,21,26,57,2
3,3,1,18,4,17,29,40,2
8,3,1,18,0,56,29,30,2
4,1,1,18,4,42,29,8,0
7,3,1,15,4,33,28,39,1
4,1,1,9,4,14,23,29,1
4,3,2,3,4,41,21,3,1
7,1,1,15,4,34,29,30,2
4,2,3,9,0,40,29,24,2
9,3,1,8,4,7,29,21,1
17,4,2,8,4,9,24,28,1
4,3,2,9,4,12,29,23,2
1,3,1,3,4,30,29,40,0
7,4,3,9,4,28,29,29,2
4,3,1,18,4,51,6,8,1
4,4,2,9,4,12,29,35,1
4,3,1,15,0,56,5,40,0
4,4,5,16,4,37,28,57,1
33,3,2,18,4,30,29,28,1
4,3,2,10,4,4,29,51,1
20,3,5,8,4,12,29,28,2
1,3,2,18,4,10,29,39,2
4,3,2,9,0,18,25,40,1
4,3,2,13,4,37,28,30,1
0,4,2,9,4,39,26,20,2
4,3,1,13,4,55,29,43,0
4,1,1,3,4,22,29,28,0
4,4,3,9,4,35,29,29,2
4,1,1,9,4,41,20,39,1
4,3,1,9,1,19,26,29,1
4,3,2,13,4,32,20,18,0
4,3,2,18,4,12,23,22,1
4,4,6,9,4,40,29,20,2
4,3,2,16,4,39,19,29,2
4,3,2,18,4,34,15,30,1
4,3,3,18,4,12,29,20,1
33,3,2,9,4,41,22,48,2
4,2,5,18,4,34,29,57,1
4,3,2,16,4,40,29,23,2
1,4,3,9,4,18,29,18,2
7,3,1,8,4,41,16,41,2
4,3,2,9,4,33,29,39,1
20,3,5,8,4,12,29,28,2
0,3,1,3,4,9,29,29,1
4,3,1,10,4,56,28,45,2
4,3,1,4,4,41,29,7,1
8,3,2,18,4,22,29,24,1
9,1,1,18,4,42,29,24,1
7,3,1,15,0,3,26,41,1
27,3,1,8,3,3,23,41,2
12,2,10,11,4,7,29,45,2
9,3,1,18,4,59,29,47,2
4,2,8,10,4,57,7,40,2
4,4,2,15,4,57,22,21,1
20,3,1,8,4,12,29,28,2
27,1,1,9,4,37,16,2,1
7,3,1,9,0,19,29,18,2
9,3,2,15,4,41,29,30,2
4,2,5,9,4,41,27,57,2
4,3,1,8,4,54,29,35,1
4,3,1,3,0,56,29,45,0
7,4,5,15,4,7,27,30,2
4,3,1,15,4,35,28,50,0
8,3,1,9,4,0,20,4,1
4,3,1,8,4,41,20,50,1
4,2,3,9,4,12,29,50,2
20,3,1,8,4,41,24,29,1
4,3,1,18,4,0,8,40,1
4,3,2,8,4,41,25,7,1
20,3,5,8,4,12,29,28,2
4,3,1,13,4,56,29,55,1
20,3,1,8,4,12,29,28,2
4,4,3,13,4,12,29,20,2
4,2,2,9,4,10,9,41,2
2,3,1,16,4,41,3,1,2
32,3,2,13,4,66,29,55,1
1,3,2,9,0,10,29,4,2
1,3,1,13,4,19,24,57,1
4,3,2,13,4,37,29,8,1
7,1,1,3,4,22,29,21,1
4,3,1,9,0,34,29,0,1
4,3,3,13,4,12,26,29,1
10,2,2,15,4,41,29,41,2
33,2,5,8,4,19,29,28,2
7,4,3,9,4,21,29,47,2
4,3,1,16,4,39,19,29,1
4,2,3,9,4,57,17,29,2
4,3,1,15,4,12,29,20,1
9,2,5,9,4,21,12,31,2
4,2,3,10,0,12,27,23,2
4,0,15,9,4,39,24,28,2
4,3,3,9,4,0,29,52,1
7,3,2,18,4,23,21,28,2
7,3,2,15,4,54,16,35,2
4,4,2,9,4,43,29,45,1
4,3,1,3,4,28,21,50,0
0,2,2,18,4,37,29,28,2
4,3,2,3,4,41,3,12,0
4,4,5,9,4,34,27,41,2
4,4,1,9,4,39,26,29,1
1,4,3,9,4,35,5,30,2
1,3,1,8,4,22,29,30,1
33,3,1,18,4,12,17,3,1
4,3,2,8,4,4,29,36,1
1,3,1,13,4,61,29,24,1
4,3,1,18,4,57,5,28,1
27,3,1,8,4,41,24,29,1
4,3,2,18,0,12,4,20,2
4,3,1,8,4,22,29,57,1
0,3,2,9,4,26,29,55,1
9,1,1,8,4,3,21,41,1
4,3,3,15,4,34,24,57,1
4,2,3,18,4,28,27,55,2
9,3,1,3,4,39,29,30,1
1,2,5,9,4,21,29,36,1
4,3,1,18,4,15,29,43,0
8,3,3,15,4,20,29,36,2
4,4,3,9,0,28,29,30,1
30,2,5,9,4,41,20,57,2
9,3,2,9,0,57,22,30,1
1,3,3,5,0,39,27,12,1
9,3,1,18,0,56,3,33,1
7,3,2,18,4,5,29,48,2
7,3,1,16,4,12,4,20,2
18,3,2,15,4,38,27,41,1
9,3,1,18,4,41,24,21,1
4,2,3,9,4,1,22,55,2
4,2,3,9,4,35,1,50,2
3,1,1,8,2,26,12,48,0
31,4,3,15,4,21,16,28,1
4,4,5,9,4,39,16,29,2
9,2,1,9,4,42,9,57,2
4,3,2,8,4,12,20,23,2
4,4,3,9,0,60,29,30,0
4,4,7,13,4,12,24,20,2
9,3,1,15,4,41,3,1,2
4,3,2,9,4,39,19,18,1
4,1,1,8,0,41,28,43,0
7,3,2,15,4,61,25,57,2
4,2,5,18,4,2,23,20,2
1,3,2,15,4,34,28,50,2
4,2,6,9,4,18,24,5,2
4,3,1,9,4,0,15,30,1
1,4,2,18,4,21,29,30,2
4,4,7,9,4,12,1,20,2
4,2,3,9,4,0,29,1,1
4,3,1,15,0,62,28,19,1
4,4,5,9,4,57,27,47,2
7,3,1,16,4,37,29,30,2
1,3,7,18,4,54,29,24,2
4,3,1,15,0,52,26,55,1
10,3,1,9,0,33,25,39,1
4,3,2,16,4,0,27,20,1
1,2,5,9,4,21,29,3,2
4,3,3,9,4,1,27,41,1
20,3,1,8,4,41,24,29,1
7,3,1,3,0,15,29,51,1
1,2,5,10,4,21,29,30,2
28,1,1,15,4,38,7,2,1
4,3,2,9,0,34,29,50,1
9,3,2,8,4,24,26,36,2
7,2,1,9,4,36,29,50,2
9,1,1,9,4,65,14,30,2
1,1,1,15,0,50,29,30,1
4,3,2,3,4,25,30,42,0
4,3,2,9,4,10,28,20,2
1,3,3,8,4,39,24,50,1
4,3,1,9,1,12,26,29,2
9,3,1,3,4,28,14,57,1
7,3,1,13,4,5,29,48,1
33,0,1,8,4,58,29,28,2
7,3,2,9,4,41,29,3,1
7,3,2,16,4,21,19,29,2
4,2,5,18,4,37,24,1,2
7,3,1,13,0,57,29,30,2
4,3,2,16,4,4,30,28,1
1,3,1,15,4,10,29,20,1
0,3,1,15,4,34,29,30,1
7,2,5,9,4,24,29,29,2
4,4,2,9,4,12,27,50,2
1,3,1,3,4,59,29,3,1
4,3,3,9,4,0,29,22,1
4,3,1,9,4,10,29,24,0
7,4,2,6,0,41,30,41,2
4,3,3,18,0,7,29,21,0
4,3,1,16,0,12,15,29,2
7,3,2,15,4,38,27,41,2
4,3,2,8,4,54,11,52,0
27,2,3,10,4,58,20,16,2
8,2,4,10,4,21,29,30,2
4,0,5,11,4,57,5,29,2
4,3,3,11,4,0,29,45,2
4,3,1,8,0,41,29,57,0
4,3,2,9,4,41,24,40,1
7,3,4,9,4,38,14,2,2
4,3,1,15,4,28,27,28,1
4,2,3,15,4,37,17,24,1
6,3,2,18,4,9,27,28,1
4,3,2,10,4,57,12,22,1
4,3,1,3,4,56,29,51,0
1,3,2,15,4,42,29,39,2
8,3,1,8,4,41,24,29,2
1,2,2,10,4,55,29,50,1
4,3,1,9,4,56,25,2,1
4,3,1,9,4,0,16,1,0
4,4,3,9,4,12,29,30,2
7,4,5,16,4,23,19,29,2
9,3,1,15,4,37,29,41,1
9,2,3,15,4,38,17,24,2
0,3,1,8,4,37,21,43,1
1,3,2,18,4,57,29,50,2
4,3,2,9,4,0,2,51,1
4,3,1,13,4,41,7,20,1
33,0,5,16,4,37,29,28,2
33,2,5,8,4,37,29,28,2
4,4,3,18,4,41,1,28,1
9,4,3,15,0,41,16,50,2
7,3,1,15,4,39,25,0,2
33,3,2,16,4,35,29,28,2
0,3,1,9,4,4,29,21,1
4,4,12,10,4,7,29,23,2
4,3,1,15,4,37,18,20,1
7,4,3,9,4,57,28,30,2
7,3,1,15,4,1,29,44,2
4,4,3,10,4,29,29,45,2
1,3,2,15,4,39,29,29,2
7,2,3,9,4,35,29,50,2
4,4,3,9,4,34,18,7,1
4,3,1,9,4,37,23,18,1
24,4,5,15,4,37,29,40,1
4,4,3,16,4,12,29,24,2
33,3,1,3,4,54,29,56,1
4,3,1,15,0,56,29,21,1
7,2,5,9,4,59,28,55,2
4,3,2,3,4,59,8,30,1
4,3,3,18,4,14,27,22,1
12,2,5,11,4,66,29,45,2
4,1,1,3,4,54,29,42,1
7,2,3,15,4,54,20,18,2
9,3,2,4,4,39,29,24,2
4,4,1,15,4,3,14,3,1
4,4,2,15,4,23,29,50,1
4,3,2,15,0,56,29,53,1
4,3,2,10,4,54,16,42,1
4,3,3,18,4,7,29,35,1
4,3,2,18,0,36,21,57,0
7,3,1,15,4,12,11,20,2
7,3,2,15,0,22,28,47,1
7,1,1,15,4,41,25,42,2
20,4,3,8,4,0,29,28,1
4,2,5,9,4,28,26,29,2
4,2,3,15,4,37,17,24,1
4,3,1,8,4,37,3,39,1
0,3,2,11,4,12,4,10,2
7,3,1,3,0,41,29,48,1
7,3,1,15,0,56,26,18,1
2,1,1,3,0,3,16,41,1
4,4,2,9,3,37,6,2,1
7,4,3,9,4,23,29,47,2
4,3,2,15,4,41,16,41,1
9,3,2,15,4,0,3,45,2
0,4,2,16,4,41,29,7,2
7,3,2,8,4,12,29,20,2
1,3,1,13,4,0,29,22,1
7,3,1,18,0,42,23,24,2
1,4,3,18,4,22,24,57,1
4,2,4,9,4,41,29,29,2
9,3,2,8,4,40,21,12,2
4,3,2,9,4,39,29,22,1
8,4,1,15,4,21,29,30,1
4,3,1,8,4,39,29,57,1
7,3,2,15,0,22,28,47,1
9,3,1,15,4,41,3,1,2
4,3,2,15,0,56,29,30,1
1,3,1,9,4,12,6,20,2
1,1,1,8,4,54,24,57,1
4,3,4,8,4,11,1,19,0
1,3,1,16,4,33,28,39,1
0,4,2,15,4,34,30,34,1
4,3,1,13,4,56,24,7,1
23,3,1,18,4,42,29,57,0
0,1,1,18,4,7,29,36,1
8,3,1,13,4,41,29,20,1
0,3,3,15,4,12,9,23,2
4,1,2,8,4,0,29,57,1
6,3,3,13,4,7,29,30,2
4,3,1,15,4,41,29,24,1
4,4,3,18,4,55,29,35,1
4,4,2,18,4,59,21,3,1
4,3,2,15,4,12,29,20,1
9,3,1,4,4,41,7,50,1
7,4,5,18,0,0,29,21,2
2,3,1,9,0,42,29,29,2
1,3,1,15,4,1,22,21,1
7,3,2,9,4,24,29,30,2
4,2,5,9,4,57,26,29,2
4,3,1,8,4,34,29,28,1
4,3,2,15,4,42,14,21,0
9,3,3,15,4,7,29,21,2
33,3,2,15,4,37,13,39,2
4,2,5,18,4,28,26,55,2
1,4,3,18,4,36,7,23,2
28,1,1,15,4,38,7,2,1
7,4,1,13,4,48,23,40,2
4,2,3,9,4,0,29,30,1
15,3,2,3,4,41,14,21,1
4,2,3,9,4,9,3,57,1
7,4,3,9,4,0,30,30,2
4,2,10,10,4,57,25,21,2
4,2,3,9,4,37,29,20,1
4,3,3,15,4,37,27,30,0
4,1,1,9,4,12,27,30,1
4,3,1,15,4,42,14,2,1
10,3,1,8,3,34,4,30,1
4,2,1,18,4,22,24,4,2
4,3,1,16,4,40,29,11,2
1,1,1,8,8,23,29,30,1
7,4,2,15,4,12,29,55,2
27,4,2,8,4,41,1,57,1
8,3,3,18,4,37,29,50,1
4,3,2,9,4,39,19,18,1
4,2,3,9,4,12,29,41,2
4,4,3,18,4,38,29,52,1
4,3,2,13,4,40,29,12,1
16,3,2,15,4,38,14,2,1
4,3,1,10,4,12,29,23,1
7,3,1,9,4,54,29,51,2
4,2,5,9,0,53,28,43,2
13,2,1,9,0,39,19,20,2
26,3,2,8,0,61,29,30,1
17,2,2,15,4,41,29,41,2
4,3,1,16,4,0,28,55,1
4,3,1,9,4,3,6,41,1
9,2,6,10,4,57,29,30,2
4,3,2,18,0,39,25,57,1
4,3,1,8,4,4,29,18,1
1,3,1,18,4,54,29,30,1
7,4,5,16,4,34,11,48,2
4,3,1,15,4,62,29,53,1
4,1,1,15,0,42,29,41,0
4,3,3,9,4,3,29,41,1
33,0,5,16,4,37,29,28,2
4,3,3,9,4,41,29,55,1
4,1,1,18,4,33,29,39,1
4,3,2,9,4,22,14,20,1
23,3,1,18,4,59,29,3,1
7,4,5,15,0,59,29,30,2
9,1,1,8,0,56,29,30,2
32,1,1,3,4,41,29,57,1
32,3,2,9,4,40,27,12,1
7,3,3,9,4,14,29,30,2
3,3,1,8,4,41,23,57,1
9,3,1,9,4,52,12,50,1
4,4,3,9,4,10,21,30,1
4,3,5,9,4,26,29,29,2
9,3,1,15,4,0,29,24,2
7,2,7,9,4,21,29,30,2
4,3,1,10,0,57,1,24,1
8,4,5,9,4,57,27,47,2
4,2,5,18,0,0,29,21,2
27,3,2,9,0,0,17,12,1
13,2,15,9,4,57,29,29,2
1,4,5,9,4,21,29,30,2
9,3,5,9,4,40,29,57,2
1,3,2,9,4,57,26,39,2
33,3,2,18,4,22,29,28,1
4,2,2,15,4,9,29,28,1
9,3,1,8,4,10,29,53,1
4,4,2,13,4,12,23,57,2
4,3,3,15,4,37,27,30,0
33,0,1,8,4,58,29,28,2
20,3,3,8,4,12,29,28,1
4,2,5,18,4,39,10,57,2
4,2,2,13,4,42,1,40,1
12,3,1,6,4,26,28,4,1
4,3,1,9,4,28,27,20,1
9,3,2,9,0,32,29,30,2
7,4,3,15,4,21,29,30,2
4,2,2,9,4,57,12,23,2
0,4,5,9,4,39,22,12,2
7,3,3,18,4,40,29,30,2
7,3,5,8,4,21,29,15,2
33,3,1,16,4,40,29,5,2
4,3,2,18,4,57,29,45,0
9,3,1,15,4,41,3,1,2
4,4,1,13,4,21,27,50,1
4,4,3,9,4,0,29,24,1
4,3,1,15,4,40,2,20,1
33,3,1,15,3,33,13,39,1
17,3,1,15,4,38,14,2,1
4,2,5,15,4,57,18,3,1
9,3,2,3,0,28,28,47,2
27,4,5,9,4,62,30,20,2
7,3,1,15,4,10,29,20,2
4,2,7,11,4,1,5,29,2
2,3,1,16,4,41,3,1,2
4,2,5,16,4,0,19,29,2
4,3,1,16,4,39,9,20,1
9,3,1,15,4,41,3,1,2
7,4,1,15,0,59,23,7,2
4,2,1,15,4,9,27,28,1
9,4,3,15,4,37,29,7,2
4,3,2,15,4,0,25,30,0
1,4,5,9,4,57,29,30,2
7,1,1,3,4,0,29,24,1
1,3,3,5,0,39,27,12,1
2,3,1,16,4,41,3,1,2
9,3,2,13,4,34,10,50,1
4,4,2,8,4,7,29,36,1
4,2,10,10,4,37,29,30,2
7,3,3,9,4,0,29,30,2
4,2,3,15,4,41,20,18,1
33,3,2,15,4,56,29,7,1
7,4,2,9,4,37,29,48,2
1,3,1,13,4,61,29,30,1
4,1,1,16,4,5,4,57,2
4,4,3,9,0,40,29,53,1
4,3,3,9,4,2,25,41,1
4,3,2,15,4,38,27,41,0
9,3,2,8,4,41,7,50,1
4,3,1,18,4,42,29,0,0
4,1,1,8,4,35,3,22,2
10,3,1,15,0,38,28,2,1
4,2,5,16,4,10,19,29,2
4,3,1,9,4,33,29,39,1
4,0,5,18,4,40,29,30,2
7,3,2,9,4,38,14,2,2
4,3,1,13,4,34,29,28,0
0,3,1,15,4,40,29,53,2
13,3,2,18,4,13,29,30,2
3,1,1,13,4,26,24,57,1
7,3,2,8,0,3,28,41,2
9,4,2,15,4,41,15,15,2
1,3,1,9,4,54,30,43,1
0,3,2,10,4,54,3,36,1
4,3,4,8,4,11,1,19,0
4,3,5,18,4,12,18,23,2
4,3,2,9,0,9,13,46,1
9,3,1,9,4,34,13,50,2
27,3,2,18,4,38,27,41,1
11,3,1,3,4,62,27,53,0
7,4,2,9,4,12,1,41,2
33,0,1,8,4,58,29,28,2
7,3,3,9,4,22,25,57,2
4,2,5,9,4,57,29,30,2
7,3,2,7,0,41,29,57,2
8,3,1,15,4,66,29,52,1
4,3,2,15,0,38,18,2,1
4,2,4,10,4,39,29,53,2
4,3,2,9,4,12,29,50,1
4,2,5,10,4,0,29,0,2
4,3,3,15,4,37,27,30,0
4,2,5,10,4,7,29,21,2
3,1,1,13,4,0,29,28,1
4,3,2,9,0,35,28,50,1
4,3,2,18,4,56,29,24,0
7,1,1,13,4,5,4,48,2
1,1,1,9,4,12,29,3,1
4,3,1,15,4,56,12,22,1
0,3,1,3,4,9,29,29,1
4,3,2,3,4,39,29,42,0
9,1,2,13,0,10,22,30,2
8,3,1,13,8,65,29,30,1
4,3,1,18,0,41,28,55,0
4,4,3,18,4,1,29,0,1
33,4,1,18,4,17,29,28,2
7,1,1,9,4,37,16,2,2
7,2,3,9,4,39,29,55,2
7,3,1,15,4,61,27,0,2
0,3,1,15,4,33,5,39,2
4,3,1,11,4,41,11,3,1
8,4,3,13,4,37,7,30,2
4,3,2,15,0,12,29,18,1
4,3,1,8,4,54,29,18,1
1,4,1,16,4,22,29,50,2
4,2,5,9,4,0,29,30,2
13,4,5,9,4,40,25,29,2
4,1,1,9,4,43,20,2,0
9,1,1,9,4,38,26,41,2
4,2,3,18,0,0,29,30,2
